position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
439,1364.0872,142.6743,1063.05,1771.975,95,decode
440,1398.2051,184.2517,1078.75,1790.8,95,decode
441,1374.5656,165.2425,1015.0,1970.5,95,decode
442,1342.7262,145.5282,1045.6,1807.175,95,decode
443,1374.3027,203.2698,1060.9,2082.475,95,decode
444,1359.7773,143.911,1062.075,1782.85,95,decode
445,1349.4091,152.9357,1026.175,1791.0,95,decode
446,1388.4271,184.1654,1072.1795,1827.325,95,decode
447,1368.3921,145.35,1035.975,1825.25,95,decode
448,1345.7649,146.0701,1084.35,1741.575,95,decode
449,1383.9972,199.9942,1064.925,1900.825,95,decode
450,1369.8554,170.3213,1062.325,1903.625,95,decode
451,1376.5042,163.5318,1056.25,1762.525,95,decode
452,1343.8645,157.4665,1070.6,1832.625,95,decode
453,1357.8656,166.2795,1077.9231,1928.25,95,decode
454,1377.2429,155.8485,1067.55,1766.975,95,decode
455,1340.3098,149.406,1058.8,1754.375,95,decode
456,1359.1437,153.8888,1037.575,1889.025,95,decode
457,1368.0795,156.6838,1061.45,1768.1,95,decode
458,1374.3695,151.659,1032.975,1732.8,95,decode
459,1359.2876,162.8478,1081.975,1858.525,95,decode
460,1356.5461,146.8605,1053.9,1829.65,95,decode
461,1358.8812,146.4827,1068.0513,1765.425,95,decode
462,1367.4386,173.3694,1053.825,2043.5,95,decode
463,1350.7347,143.5302,1031.925,1713.575,95,decode
464,1358.9157,147.8574,1054.325,1739.375,95,decode
465,1361.5727,158.7925,1029.8718,1791.75,95,decode
466,1336.2416,159.804,1049.75,1767.075,95,decode
467,1355.0869,150.9048,1084.1,1735.525,95,decode
468,1380.2286,147.0862,1032.6,1867.175,95,decode
469,1359.2681,145.3401,1066.925,1755.475,95,decode
470,1349.5015,166.76,1028.925,1742.025,95,decode
471,1373.7923,169.1985,1055.6923,1817.475,95,decode
472,1354.9269,141.1819,1076.6,1740.4,95,decode
473,1380.7909,175.0406,1060.925,1796.9,95,decode
474,1351.6293,148.9437,1042.45,1891.175,95,decode
475,1356.9713,148.0566,1062.125,1751.55,95,decode
476,1365.7985,149.8981,1063.05,1813.425,95,decode
477,1348.7372,164.6741,1078.75,1928.35,95,decode
478,1364.7994,158.6871,1015.0,1746.175,95,decode
479,1355.9586,150.4869,1045.6,1769.625,95,decode
480,1502.1622,1467.8623,1060.9,15605.8,95,decode
481,1355.1333,136.4375,1062.075,1685.225,95,decode
482,1368.6069,171.9356,1026.175,2082.475,95,decode
483,1350.2651,165.8465,1035.975,1879.9,95,decode
484,1358.7777,144.4405,1064.975,1790.7,95,decode
485,1359.184,150.1606,1064.925,1741.25,95,decode
486,1351.475,165.7261,1062.325,1916.75,95,decode
487,1365.3177,170.5001,1056.25,1773.825,95,decode
488,1476.5291,328.5468,1075.7,2082.475,95,decode
489,1342.801,146.5408,1070.6,1823.425,95,decode
490,1362.9876,155.9866,1073.05,1771.5,95,decode
491,1346.8521,157.4382,1058.8,1761.325,95,decode
492,1340.0547,162.7835,1087.75,1904.275,95,decode
493,1340.9172,148.4668,1037.575,1760.225,95,decode
494,1347.2294,152.9463,1061.45,1754.025,95,decode
495,1331.6132,166.6733,1032.975,1859.95,95,decode
