position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,active_requests,step_energy_mj,phase
13769,9569.8761,591.1732,8982.2727,10164.5555,3,10,95698.761,decode
13770,9499.7899,705.1469,8820.6363,10228.3333,3,10,94997.8989,decode
13771,9366.7212,728.0728,8757.3637,10173.0,3,10,93667.2122,decode
13772,9377.471,412.2175,9033.0909,9834.2222,3,10,93774.7104,decode
13773,9378.038,477.5848,8966.6364,9901.7778,3,10,93780.3804,decode
13774,9510.5138,670.388,8935.3636,10246.7778,3,10,95105.138,decode
13775,9259.1512,493.8319,8895.9091,9821.4444,3,10,92591.5118,decode
13776,9262.3421,553.727,8908.1818,9900.4445,3,10,92623.4209,decode
13777,9280.4623,578.4509,8773.9091,9910.7778,3,10,92804.623,decode
13778,9303.6212,457.309,8882.3637,9790.0,3,10,93036.2122,decode
13779,9271.6417,540.7011,8830.6363,9874.8889,3,10,92716.4174,decode
13780,9294.297,497.0882,8822.0909,9813.0,3,10,92942.9698,decode
13781,9284.7367,489.8661,8846.4545,9813.5556,3,10,92847.367,decode
13782,9403.1768,500.7206,8994.3636,9961.6667,3,10,94031.7676,decode
13783,9489.4189,708.9484,8883.5455,10269.1111,3,10,94894.1886,decode
13784,9573.8653,569.1628,9145.8182,10219.7778,3,10,95738.6533,decode
13785,9374.8552,626.3517,8783.4545,10031.1111,3,10,93748.5521,decode
13786,9360.0104,418.9187,8949.9091,9787.2222,3,10,93600.1044,decode
13787,9358.3522,610.8053,8744.5455,9966.1111,3,10,93583.522,decode
13788,9494.4337,505.6772,8996.5455,10007.5555,3,10,94944.3366,decode
13789,9406.2902,430.291,9037.1818,9878.8889,3,10,94062.9023,decode
13790,9463.063,733.3042,8777.0,10235.8889,3,10,94630.6297,decode
13791,9592.5071,734.6318,8861.4546,10330.6666,3,10,95925.0708,decode
13792,9370.5916,518.879,8850.3637,9888.1111,3,10,93705.9158,decode
13793,9357.9071,500.6928,8830.4545,9826.6667,3,10,93579.0707,decode
13794,9367.799,477.4981,8873.3636,9826.3334,3,10,93677.99,decode
13795,9370.0542,381.983,8994.8182,9758.4444,3,10,93700.5421,decode
13796,9306.4593,623.8652,8644.0,9882.7778,3,10,93064.5925,decode
13797,9422.7532,507.7418,8946.1818,9956.7778,3,10,94227.532,decode
13798,9343.631,480.5767,8839.1818,9796.1111,3,10,93436.3097,decode
13799,9416.4199,710.9989,8861.1818,10217.7778,3,10,94164.1987,decode
13800,9425.4108,573.3921,8869.4545,10014.7778,3,10,94254.1077,decode
13801,9411.4923,628.7264,8891.4546,10110.2222,3,10,94114.9226,decode
13802,9350.6064,610.5025,8777.3636,9992.5556,3,10,93506.064,decode
13803,9450.4872,630.6029,8889.2727,10132.8889,3,10,94504.8721,decode
13804,9359.6458,644.8196,8772.1818,10049.5556,3,10,93596.458,decode
13805,9364.733,746.2565,8738.4546,10190.4445,3,10,93647.33,decode
13806,9553.7724,702.2522,8825.2727,10226.4444,3,10,95537.7239,decode
13807,9433.6704,683.4765,8868.0,10193.1111,3,10,94336.7037,decode
13808,9382.9825,734.6742,8779.6364,10201.1111,3,10,93829.8249,decode
13809,9384.8785,744.5557,8798.0909,10222.4444,3,10,93848.7845,decode
13810,9410.2317,764.159,8708.2727,10224.2222,3,10,94102.3165,decode
13811,9509.5067,645.3302,8827.9091,10111.1111,3,10,95095.0674,decode
13812,9718.5502,393.8569,9350.2727,10133.7778,3,10,97185.5017,decode
13813,9464.0232,698.7299,8811.6364,10201.3334,3,10,94640.2323,decode
13814,9362.5249,662.6365,8744.3636,10062.1111,3,10,93625.2491,decode
13815,9529.0956,735.574,8908.9091,10341.7778,3,10,95290.9563,decode
13816,9492.371,677.5359,8861.0909,10208.2222,3,10,94923.7103,decode
13817,9456.2,737.1238,8727.0,10201.0,3,10,94562.0,decode
13818,9446.5966,804.2007,8726.5455,10314.4445,3,10,94465.9664,decode
13819,9629.4953,710.6103,9067.3636,10428.2222,3,10,96294.9529,decode
13820,9455.5414,806.6329,8897.0909,10380.3333,3,10,94555.4142,decode
13821,9721.1862,943.9938,8788.6363,10676.2222,3,10,97211.862,decode
13822,9372.7192,604.0836,8912.0909,10056.6667,3,10,93727.1918,decode
13823,9551.6155,714.3649,8966.0909,10347.5556,3,10,95516.155,decode
13824,9396.7549,854.2172,8557.9091,10265.5555,3,10,93967.5487,decode
13825,9235.2438,625.133,8577.9091,9822.2222,3,10,92352.4378,decode
13826,9218.4185,344.6196,8883.0,9571.5555,3,10,92184.1852,decode
13827,9567.8815,675.6307,9077.0,10338.4444,3,10,95678.8149,decode
13828,9426.7343,653.6013,8870.6364,10146.6667,3,10,94267.3434,decode
13829,9337.5946,702.6425,8617.2727,10021.1111,3,10,93375.9461,decode
13830,9510.1232,624.6505,8831.6364,10061.3333,3,10,95101.2323,decode
13831,9511.9397,595.5532,8980.3637,10155.5555,3,10,95119.3973,decode
13832,9522.4128,561.4133,9028.7273,10133.1111,3,10,95224.1281,decode
13833,9421.6784,688.5246,8785.0909,10152.4444,3,10,94216.7842,decode
13834,9390.7404,607.8367,8806.4545,10019.6667,3,10,93907.4041,decode
13835,9446.0781,692.7088,8757.5454,10142.8889,3,10,94460.7811,decode
13836,9483.8518,760.8771,8795.0,10300.5555,3,10,94838.5185,decode
13837,9464.1889,541.7639,8961.0,10037.6667,3,10,94641.8889,decode
13838,9605.2983,556.0305,9165.2727,10230.2222,3,10,96052.9832,decode
13839,9544.1394,595.9494,9035.8182,10200.0,3,10,95441.3939,decode
13840,9538.0875,643.7038,8914.8182,10200.4445,3,10,95380.8754,decode
13841,9572.0579,701.221,8962.8182,10338.5555,3,10,95720.5792,decode
13842,9488.9697,559.6476,8944.9091,10063.0,3,10,94889.6971,decode
13843,9544.2,487.9798,9239.0,10107.0,3,10,95442.0001,decode
13844,9381.1502,682.3339,8850.2727,10150.7778,3,10,93811.5015,decode
13845,9541.2714,646.9413,9015.6364,10263.7778,3,10,95412.7138,decode
13846,9436.8576,760.2394,8901.2727,10307.0,3,10,94368.5757,decode
13847,9636.1,1173.9913,8845.0,10985.0,3,10,96361.0001,decode
13848,9342.7229,634.4131,8799.0909,10039.7778,3,10,93427.2289,decode
13849,9327.5549,702.5508,8614.9091,10019.5556,3,10,93275.5489,decode
13850,9508.6963,654.7078,8873.0,10180.8889,3,10,95086.9629,decode
13851,9353.5599,554.0243,8905.0909,9972.8889,3,10,93535.5993,decode
13852,9522.0582,750.4338,8882.3636,10348.1111,3,10,95220.5824,decode
13853,9505.9916,718.2034,8925.3636,10309.1111,3,10,95059.9159,decode
13854,9590.6653,610.855,9102.8182,10275.7778,3,10,95906.6532,decode
13855,9396.2633,606.9135,8870.5455,10060.4444,3,10,93962.633,decode
13856,9329.2714,501.5783,8851.6364,9851.7778,3,10,93292.7139,decode
13857,9335.0966,733.6574,8677.5454,10126.4444,3,10,93350.9662,decode
13858,9425.231,531.9824,8970.1818,10010.1111,3,10,94252.3098,decode
13859,9451.0879,537.6797,9024.3636,10055.0,3,10,94510.8788,decode
13860,9391.8795,597.8337,8835.7273,10024.1111,3,10,93918.7946,decode
13861,9491.0892,562.4026,8958.5454,10079.2222,3,10,94910.8921,decode
13862,9561.5508,457.7987,9184.3636,10070.8889,3,10,95615.5085,decode
13863,9678.7788,818.8669,8982.6364,10581.0,3,10,96787.788,decode
13864,9428.4232,388.4489,9093.6364,9854.3333,3,10,94284.2321,decode
13865,9524.6377,942.3272,8695.0909,10549.2222,3,10,95246.3773,decode
13866,9363.1374,732.2959,8802.5455,10191.6667,3,10,93631.3738,decode
13867,9367.5828,556.028,8877.1818,9971.6667,3,10,93675.8283,decode
13868,9425.737,583.1395,8902.0,10054.1111,3,10,94257.3704,decode
13869,9452.0071,677.152,8779.4546,10133.6667,3,10,94520.0707,decode
13870,9335.0391,611.9964,8785.2727,9994.4444,3,10,93350.3906,decode
13871,9469.3124,886.7777,8754.1818,10461.5555,3,10,94693.1245,decode
13872,9493.7364,725.316,8826.9091,10266.0,3,10,94937.3638,decode
13873,9372.7084,477.3302,8903.6363,9857.8889,3,10,93727.0841,decode
13874,9390.5078,682.024,8760.5455,10114.7778,3,10,93905.0775,decode
13875,9492.0222,589.0071,8876.0,10049.6667,3,10,94920.2222,decode
13876,9381.5832,699.1162,8669.7273,10067.2222,3,10,93815.8316,decode
13877,9544.2899,564.5483,9081.6364,10173.3333,3,10,95442.8989,decode
13878,9267.4643,760.5017,8447.1818,9949.1111,3,10,92674.6432,decode
13879,9477.0242,861.0757,8669.2727,10383.0,3,10,94770.2424,decode
13880,9318.6879,564.7012,8742.3636,9871.0,3,10,93186.8787,decode
13881,9527.3879,756.6227,8914.3636,10373.0,3,10,95273.8788,decode
13882,9431.6936,659.5663,8866.6364,10156.4444,3,10,94316.936,decode
13883,9349.0,453.6001,8890.0,9797.0,3,10,93490.0,decode
13884,9359.163,745.4478,8615.0,10105.8889,3,10,93591.6296,decode
13885,9462.5788,870.44,8604.6364,10345.0,3,10,94625.7879,decode
13886,9497.1973,712.715,8833.6364,10250.5556,3,10,94971.9731,decode
13887,9523.9556,393.8649,9133.0,9920.6666,3,10,95239.5555,decode
13888,9545.9003,562.1492,8976.5454,10100.5555,3,10,95459.0032,decode
13889,9423.5185,684.8814,8665.0,9996.5556,3,10,94235.1852,decode
13890,9583.4316,738.0797,8838.2727,10314.2222,3,10,95834.3165,decode
13891,9408.3125,726.1707,8837.1818,10225.5555,3,10,94083.1245,decode
13892,9465.7916,768.0655,8806.3636,10309.1111,3,10,94657.9158,decode
13893,9224.9343,619.1136,8585.6363,9821.6667,3,10,92249.3434,decode
13894,9419.9694,777.6457,8785.3637,10287.4444,3,10,94199.6937,decode
13895,9542.9545,809.674,8775.3636,10389.0,3,10,95429.5455,decode
13896,9610.7337,860.5016,8790.5455,10506.5555,3,10,96107.3367,decode
13897,9479.6108,477.0663,9180.4545,10029.7778,3,10,94796.1077,decode
13898,9492.3488,711.6087,8824.0909,10240.5556,3,10,94923.4882,decode
13899,9354.3107,613.3465,8732.4545,9958.7777,3,10,93543.1075,decode
13900,9418.4135,690.5472,8652.8182,9994.2222,3,10,94184.1347,decode
13901,9423.3768,727.8299,8714.3636,10168.6667,3,10,94233.7678,decode
13902,9455.0131,725.2238,8746.2727,10195.6667,3,10,94550.1312,decode
13903,9544.162,719.5425,8817.3636,10256.2222,3,10,95441.6195,decode
13904,9454.9677,565.0164,8890.6364,10020.6667,3,10,94549.6768,decode
13905,9588.6283,492.2564,9181.4,10135.6667,3,10,95886.2828,decode
13906,9501.4744,599.0297,9077.5454,10186.7778,3,10,95014.7441,decode
13907,9417.033,695.6177,8750.4545,10138.4445,3,10,94170.3301,decode
13908,9406.9862,688.5535,8892.6364,10189.2222,3,10,94069.8619,decode
13909,9450.5256,688.5218,8848.4546,10201.2222,3,10,94505.2559,decode
13910,9489.0505,546.9549,9054.8182,10103.3333,3,10,94890.505,decode
13911,9383.5101,630.9861,8869.3636,10087.6667,3,10,93835.101,decode
13912,9389.0411,486.6026,8885.5454,9856.7778,3,10,93890.4107,decode
13913,9537.9347,466.0795,9099.1818,10027.2222,3,10,95379.347,decode
13914,9479.5566,552.9713,9010.6364,10089.3333,3,10,94795.5655,decode
13915,9481.9091,528.5541,9054.7273,10073.0,3,10,94819.0909,decode
13916,9369.6148,516.1539,8827.0,9854.4445,3,10,93696.1482,decode
13917,9580.6071,533.5519,9085.4546,10145.6667,3,10,95806.0707,decode
13918,9550.3411,693.8965,8829.5454,10213.7778,3,10,95503.4108,decode
13919,9456.0222,605.4754,8776.0,9936.6667,3,10,94560.2222,decode
13920,9438.8643,725.4214,8803.1818,10229.1111,3,10,94388.6431,decode
13921,9385.2077,651.1379,8719.5455,10020.7778,3,10,93852.0774,decode
13922,9428.2936,540.4873,8908.6364,9987.4445,3,10,94282.9361,decode
13923,9448.3518,666.873,8825.0,10151.5555,3,10,94483.5185,decode
13924,9352.9704,678.584,8678.0,10035.1111,3,10,93529.7037,decode
13925,9397.0643,500.5455,8883.1818,9883.1111,3,10,93970.643,decode
13926,9454.869,540.9346,8992.8182,10049.8889,3,10,94548.6904,decode
13927,9508.4862,578.083,8948.6363,10103.2222,3,10,95084.8617,decode
13928,9426.2485,670.9409,8700.5455,10024.0,3,10,94262.485,decode
13929,9339.7461,646.1068,8719.7273,10009.1111,3,10,93397.4612,decode
13930,9399.3673,664.3649,8705.0909,10029.1111,3,10,93993.6734,decode
13931,9420.3795,706.047,8760.7273,10165.1111,3,10,94203.7947,decode
13932,9458.3552,470.7674,9070.4546,9982.1111,3,10,94583.5523,decode
13933,9494.4101,655.7975,8871.3636,10178.6667,3,10,94944.1009,decode
13934,9564.4428,729.828,8825.2727,10284.5556,3,10,95644.4277,decode
13935,9365.097,714.3872,8952.0909,10190.0,3,10,93650.9696,decode
13936,9375.6515,531.434,8923.4545,9961.0,3,10,93756.5151,decode
13937,9435.7862,609.6838,8859.6364,10074.2222,3,10,94357.8619,decode
13938,9500.2471,655.4299,8802.3636,10102.7778,3,10,95002.4714,decode
13939,9497.5259,706.2203,8731.0,10121.7778,3,10,94975.2593,decode
13940,9394.4205,525.8693,8910.2727,9953.8889,3,10,93944.2054,decode
13941,9428.5936,716.3956,8993.7,10255.4445,3,10,94285.9361,decode
13942,9380.3111,650.2537,8724.0,10024.3333,3,10,93803.111,decode
13943,9500.1229,595.1059,9058.0909,10176.7778,3,10,95001.229,decode
13944,9666.4559,707.472,9077.5455,10451.2222,3,10,96664.559,decode
13945,9663.3404,670.5568,9081.4545,10396.6666,3,10,96633.404,decode
13946,9452.4734,494.188,8912.9091,9883.1111,3,10,94524.734,decode
13947,9462.1515,650.9563,8802.4545,10104.0,3,10,94621.5153,decode
13948,9461.3067,596.6691,8869.9091,10063.1111,3,10,94613.0672,decode
13949,9379.2724,423.3079,8948.2727,9794.4445,3,10,93792.7239,decode
13950,9376.7606,722.0127,8720.1818,10150.0,3,10,93767.6061,decode
13951,9402.9882,592.7398,8873.9091,10043.5556,3,10,94029.8821,decode
13952,9478.7141,641.1651,8863.9091,10143.3333,3,10,94787.1415,decode
13953,9502.4438,589.5584,8984.9091,10144.2222,3,10,95024.4377,decode
13954,9503.2707,646.8886,8897.5454,10184.6667,3,10,95032.707,decode
13955,9523.4276,586.3276,8870.7273,10005.5556,3,10,95234.2762,decode
13956,9490.833,582.4723,8954.4546,10110.4444,3,10,94908.3299,decode
13957,9493.7165,658.2498,8981.7273,10236.2222,3,10,94937.1648,decode
13958,9464.4404,499.4986,9130.4546,10038.6667,3,10,94644.4041,decode
13959,9473.6616,740.3977,8690.8182,10162.6667,3,10,94736.6163,decode
13960,9418.5606,611.9645,8848.1818,10065.0,3,10,94185.606,decode
13961,9412.1694,603.2865,8932.3636,10089.4444,3,10,94121.6935,decode
13962,9425.1182,530.9523,8939.4545,9992.0,3,10,94251.1819,decode
13963,9549.3013,482.4402,9039.1818,9998.2222,3,10,95493.0134,decode
13964,9564.6562,723.8249,8777.0909,10200.7778,3,10,95646.5623,decode
13965,9630.3727,582.4226,9030.8182,10194.0,3,10,96303.7272,decode
13966,9498.4529,632.3405,8870.6364,10135.2222,3,10,94984.5288,decode
13967,9489.7549,808.1787,8888.9091,10408.5556,3,10,94897.5489,decode
13968,9689.6963,677.1179,9168.0,10454.8889,3,10,96896.9629,decode
13969,9544.163,816.9726,8778.0,10403.8889,3,10,95441.6298,decode
13970,9486.3896,582.3625,8963.0909,10113.7778,3,10,94863.8956,decode
13971,9531.965,933.0645,8672.2727,10524.2222,3,10,95319.6498,decode
13972,9456.0249,443.7622,9091.3636,9950.1111,3,10,94560.2492,decode
13973,9339.3576,553.5252,8778.2727,9885.0,3,10,93393.5758,decode
13974,9509.3559,564.8493,8946.5455,10076.2222,3,10,95093.5589,decode
13975,9533.2007,530.9937,9131.0909,10135.1111,3,10,95332.0068,decode
13976,9481.0495,675.2995,8763.1818,10103.6667,3,10,94810.4949,decode
13977,9496.3791,566.4888,8965.1818,10092.5555,3,10,94963.7911,decode
13978,9441.2121,494.4728,8907.6363,9884.0,3,10,94412.1212,decode
13979,9598.5852,493.8583,9249.0,10163.5556,3,10,95985.852,decode
13980,9494.0333,687.7035,8731.0,10066.0,3,10,94940.3332,decode
13981,9570.5209,815.0953,8776.8182,10405.4445,3,10,95705.2088,decode
13982,9370.8027,685.761,8763.3636,10114.4444,3,10,93708.027,decode
13983,9385.597,566.7277,8887.0909,10002.0,3,10,93855.9698,decode
13984,9487.7438,535.5274,8979.9091,10047.2222,3,10,94877.4377,decode
13985,9515.7818,731.3025,8847.5455,10297.0,3,10,95157.8182,decode
13986,9587.3549,660.6541,8956.9091,10274.5556,3,10,95873.5487,decode
13987,9460.6064,678.0063,8837.3637,10182.5555,3,10,94606.064,decode
13988,9424.9263,661.9359,8843.5455,10145.3333,3,10,94249.2626,decode
13989,9600.7946,456.9202,9322.0,10128.1111,3,10,96007.9461,decode
13990,9535.4344,766.2844,8724.6364,10247.6667,3,10,95354.3435,decode
13991,9608.0148,634.6791,9024.0,10283.4445,3,10,96080.1482,decode
13992,9471.5273,701.7973,8906.1818,10257.0,3,10,94715.2728,decode
13993,9603.7266,866.1938,8998.0909,10595.8889,3,10,96037.2661,decode
13994,9600.1936,691.2903,9033.6364,10370.4444,3,10,96001.9361,decode
13995,9517.0983,653.6131,8933.2727,10223.2222,3,10,95170.9831,decode
13996,9510.8812,700.539,8955.4546,10297.8889,3,10,95108.8115,decode
13997,9487.9785,597.5733,9070.0909,10172.4445,3,10,94879.7845,decode
13998,9411.3694,695.3443,8781.3636,10157.4444,3,10,94113.6936,decode
13999,9422.5512,519.615,8920.9091,9958.4444,3,10,94225.5118,decode
14000,9370.5751,567.8322,8868.6363,9986.8889,3,10,93705.7508,decode
14001,9799.4461,596.1974,9204.7273,10397.1111,3,10,97994.4613,decode
14002,9403.233,633.6017,8776.4545,10043.4444,3,10,94032.3299,decode
14003,9765.0118,437.5036,9444.5,10263.4445,3,10,97650.1179,decode
14004,9480.7987,775.3591,8691.8182,10241.7778,3,10,94807.9865,decode
14005,9465.3926,654.6739,8793.0,10100.7778,3,10,94653.9261,decode
14006,9469.3151,640.6985,8863.5454,10140.0,3,10,94693.1514,decode
14007,9468.6559,838.071,8651.5455,10326.2222,3,10,94686.5591,decode
14008,9551.9636,712.152,8804.0909,10222.0,3,10,95519.6364,decode
14009,9503.0316,700.5625,8831.2727,10229.2222,3,10,95030.3164,decode
14010,9552.567,481.9929,9058.5454,10021.5556,3,10,95525.6699,decode
14011,9385.9411,672.4,8702.5455,10046.7778,3,10,93859.4108,decode
14012,9564.8054,673.0244,8937.7273,10275.8889,3,10,95648.0539,decode
14013,9681.2684,734.2367,9114.7273,10510.7778,3,10,96812.6835,decode
14014,9578.0869,540.7133,9148.7273,10185.3333,3,10,95780.8687,decode
14015,9434.4259,613.5439,8829.0,10055.7778,3,10,94344.2592,decode
14016,9575.6293,666.0425,8916.4546,10248.3333,3,10,95756.293,decode
14017,9566.0353,695.5793,8875.2727,10266.3333,3,10,95660.3535,decode
14018,9450.2694,534.1971,8961.3636,10020.4444,3,10,94502.6936,decode
14019,9557.5428,605.7085,9082.2727,10239.5555,3,10,95575.4276,decode
14020,9491.1737,542.9439,9015.4545,10082.6667,3,10,94911.7373,decode
14021,9413.0727,697.6949,8779.8182,10161.0,3,10,94130.7272,decode
14022,9641.7111,724.2789,8975.0,10412.3333,3,10,96417.1111,decode
14023,9436.3259,571.93,8934.0,10058.7778,3,10,94363.2594,decode
14024,9548.6768,402.8952,9287.3636,10012.6667,3,10,95486.7676,decode
14025,9438.3727,722.3433,8791.8182,10218.0,3,10,94383.7272,decode
14026,9458.2795,564.0833,8872.7273,9998.1111,3,10,94582.7946,decode
14027,9546.6858,693.8656,8909.0909,10285.6667,3,10,95466.8585,decode
14028,9529.0546,649.747,8893.3636,10192.0,3,10,95290.5456,decode
14029,9566.2623,514.8554,9143.9091,10139.7778,3,10,95662.6228,decode
14030,9594.1986,742.4107,8879.8182,10361.7778,3,10,95941.9865,decode
14031,9534.6465,713.8,8715.2727,10021.6667,3,10,95346.4648,decode
14032,9440.7401,596.6405,8820.9091,10011.1111,3,10,94407.4007,decode
14033,9521.7976,446.0358,9191.1818,10029.1111,3,10,95217.9764,decode
14034,9326.4071,587.6689,8724.4546,9898.6667,3,10,93264.0707,decode
14035,9571.1721,715.183,8889.7273,10315.8889,3,10,95711.7205,decode
14036,9533.4626,616.8394,8946.4546,10176.3333,3,10,95334.6262,decode
14037,9552.1401,623.5043,8948.9091,10194.1111,3,10,95521.4007,decode
14038,9513.1781,796.8644,8797.5455,10371.8889,3,10,95131.7813,decode
14039,9513.0865,674.557,8812.1818,10157.7778,3,10,95130.8652,decode
14040,9419.537,538.9799,8963.0,10014.1111,3,10,94195.3704,decode
14041,9617.4391,561.0194,9026.2727,10142.4445,3,10,96174.3907,decode
14042,9429.1054,731.847,8736.7273,10194.8889,3,10,94291.0538,decode
14043,9557.2445,808.1705,8917.0,10465.3333,3,10,95572.4445,decode
14044,9451.6283,765.3721,8701.8182,10231.6666,3,10,94516.2827,decode
14045,9413.1411,738.5142,8612.5455,10067.7778,3,10,94131.4109,decode
14046,9545.8188,674.6714,8835.5454,10178.1111,3,10,95458.1884,decode
14047,9470.0155,724.0872,8767.0909,10213.5556,3,10,94700.1551,decode
14048,9564.9394,673.2736,8869.8182,10214.0,3,10,95649.3941,decode
14049,9580.8165,749.0526,8819.7273,10317.2223,3,10,95808.1651,decode
14050,9565.4252,810.2699,8710.9091,10322.6666,3,10,95654.2523,decode
14051,9460.9798,210.2733,9320.0,9702.6667,3,10,94609.798,decode
14052,9302.3636,592.3285,8782.0909,9947.0,3,10,93023.6364,decode
14053,9409.7751,459.4788,8985.6364,9897.8889,3,10,94097.7509,decode
14054,9503.5215,757.4332,8801.9091,10306.5555,3,10,95035.2154,decode
14055,9494.8337,859.1566,8714.5455,10415.5555,3,10,94948.3368,decode
14056,9511.1886,644.7901,8917.4545,10197.1111,3,10,95111.8855,decode
14057,9527.3744,726.1965,8922.5454,10332.7777,3,10,95273.744,decode
14058,9420.2801,510.4676,8931.8182,9950.2222,3,10,94202.8014,decode
14059,9559.2158,675.4291,8986.6364,10304.1111,3,10,95592.1584,decode
14060,9414.766,750.7532,8747.9091,10227.8889,3,10,94147.6598,decode
14061,9466.4374,602.8768,8777.5455,9897.6667,3,10,94664.3737,decode
14062,9359.3209,473.0488,8844.8182,9775.4445,3,10,93593.2087,decode
14063,9396.6064,469.5566,8963.3637,9895.5556,3,10,93966.0642,decode
14064,9486.6303,518.7348,8929.0909,9955.0,3,10,94866.303,decode
14065,9434.032,810.5757,8875.8182,10363.7778,3,10,94340.3198,decode
14066,9543.0088,565.0819,9038.1818,10153.4444,3,10,95430.0876,decode
14067,9391.7239,716.018,8769.7273,10174.4445,3,10,93917.239,decode
14068,9355.8128,709.5665,8704.7273,10112.1111,3,10,93558.128,decode
14069,9425.8811,674.4288,8815.4545,10149.8889,3,10,94258.8114,decode
14070,9589.3744,636.657,8917.5455,10183.7778,3,10,95893.7442,decode
14071,9448.7896,607.8785,9016.0909,10143.7778,3,10,94487.8957,decode
14072,9458.4821,735.0288,8815.0909,10259.5555,3,10,94584.8214,decode
14073,9582.9633,601.2331,9035.5455,10226.4444,3,10,95829.633,decode
14074,9465.2734,601.7848,9020.9091,10150.1111,3,10,94652.7341,decode
14075,9694.3155,712.6505,9184.0909,10508.5556,3,10,96943.155,decode
14076,9346.5919,727.6078,8694.9091,10131.6666,3,10,93465.9192,decode
14077,9613.7387,811.7627,8970.7273,10525.8889,3,10,96137.3872,decode
14078,9628.8869,720.0357,9044.7273,10433.3334,3,10,96288.8688,decode
14079,9587.1667,588.1824,8975.0,10148.0,3,10,95871.6667,decode
14080,9528.0148,459.6159,9142.0,10036.4445,3,10,95280.1482,decode
14081,9441.8067,450.5787,8942.9091,9819.1111,3,10,94418.0674,decode
14082,9492.9441,572.6596,9010.4545,10125.7778,3,10,94929.441,decode
14083,9495.4825,543.294,9009.6364,10082.1111,3,10,94954.8249,decode
14084,9482.5546,593.3217,8919.3636,10102.0,3,10,94825.5455,decode
14085,9518.4353,595.703,8888.2727,10072.3333,3,10,95184.3534,decode
14086,9535.6236,541.872,9202.8,10160.8889,3,10,95356.2357,decode
14087,9632.9673,558.9282,9113.0909,10224.1111,3,10,96329.6734,decode
14088,9430.67,471.8595,9077.4546,9966.5556,3,10,94306.7005,decode
14089,9422.4071,720.6792,8801.4546,10212.6667,3,10,94224.0708,decode
14090,9296.5906,691.7258,8724.7273,10065.4444,3,10,92965.9057,decode
14091,9528.9185,778.5717,8860.0,10383.5556,3,10,95289.1852,decode
14092,9488.4663,566.5113,8924.4545,10057.4444,3,10,94884.6633,decode
14093,9433.6579,342.9793,9095.8182,9781.5556,3,10,94336.5791,decode
14094,9357.4118,490.8165,8845.0909,9823.4444,3,10,93574.1179,decode
14095,9394.5613,490.5447,8873.2727,9847.1111,3,10,93945.6128,decode
14096,9286.2704,596.629,8631.0,9798.1111,3,10,92862.7038,decode
14097,9320.6562,543.4816,8730.0909,9799.7778,3,10,93206.5624,decode
14098,9342.436,526.7896,8787.3636,9835.4445,3,10,93424.3602,decode
14099,9453.197,529.0996,8917.0909,9975.0,3,10,94531.9697,decode
14100,9621.3259,808.1265,8930.0,10509.7778,3,10,96213.2593,decode
14101,9692.0162,573.8873,9196.1818,10320.6667,3,10,96920.1616,decode
14102,9406.7279,753.6174,8586.2727,10068.1111,3,10,94067.2794,decode
14103,9412.2418,622.7879,8855.6364,10084.8889,3,10,94122.4176,decode
14104,9518.9707,684.869,8822.5455,10191.6666,3,10,95189.7071,decode
14105,9636.7384,508.5613,9248.1818,10212.3333,3,10,96367.3838,decode
14106,9528.1623,581.2089,8988.9091,10143.7778,3,10,95281.6229,decode
14107,9553.371,564.4285,9105.0909,10187.2222,3,10,95533.7105,decode
14108,9296.7296,667.2079,8744.0,10037.8889,3,10,92967.2962,decode
14109,9545.2158,627.7851,8978.6364,10220.1111,3,10,95452.1583,decode
14110,9536.1966,693.1366,8852.5454,10238.4444,3,10,95361.9663,decode
14111,9575.9963,445.8163,9173.0,10054.8889,3,10,95759.963,decode
14112,9655.8545,695.6752,8991.3636,10379.0,3,10,96558.5455,decode
14113,9511.7219,807.1527,8946.4545,10436.1111,3,10,95117.2188,decode
14114,9808.7414,1214.5666,8777.0909,11147.3333,3,10,98087.4141,decode
14115,9573.9209,712.2379,8893.8182,10314.4445,3,10,95739.2088,decode
14116,9626.0007,586.4018,9123.0909,10270.1111,3,10,96260.0068,decode
14117,9974.1397,1246.2933,9167.3636,11409.5555,3,10,99741.3973,decode
14118,9555.5253,570.2917,8923.9091,10032.6667,3,10,95555.2526,decode
14119,9373.7619,579.1923,8826.3636,9980.2222,3,10,93737.6194,decode
14120,9587.6468,648.2127,9012.8182,10290.2222,3,10,95876.4681,decode
14121,9538.4751,567.8101,9135.6364,10187.8889,3,10,95384.7507,decode
14122,9586.628,572.928,9087.2727,10212.1111,3,10,95866.2795,decode
14123,9505.4246,713.633,8849.8182,10265.5556,3,10,95054.2457,decode
14124,9526.7694,648.6064,8850.3636,10143.4444,3,10,95267.6936,decode
14125,9532.0401,641.9794,8972.9091,10233.1111,3,10,95320.4008,decode
14126,9577.9859,580.1118,9040.0909,10192.6666,3,10,95779.8586,decode
14127,9592.9569,631.0072,8979.1818,10239.8889,3,10,95929.5691,decode
14128,9654.5788,710.61,8958.6364,10379.0,3,10,96545.7879,decode
14129,9327.6077,813.1586,8568.5454,10185.7778,3,10,93276.0774,decode
14130,9432.5286,708.2121,8838.3636,10216.2222,3,10,94325.2862,decode
14131,9464.3512,567.7007,9072.9091,10115.4445,3,10,94643.5119,decode
