position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
295,1287.8263,960.106,797.3679,8449.5,150,decode
296,1275.7681,899.7548,801.4563,7146.25,150,decode
297,1279.5187,919.3003,798.42,7384.0,150,decode
298,1278.6054,955.8686,793.5437,8505.5,150,decode
299,1277.4757,897.5992,805.2075,7051.0,150,decode
300,1281.2117,908.0221,818.2137,7308.5,150,decode
301,1303.5471,963.2677,822.9153,7138.5,150,decode
302,1278.9792,958.8198,810.7129,8415.9999,150,decode
303,1277.7621,901.1945,827.1942,7070.0001,150,decode
304,1269.2138,905.0893,818.7833,7328.75,150,decode
305,1279.0462,911.744,815.2752,7090.5,150,decode
306,1270.4309,857.2955,798.4082,6028.6,150,decode
307,1274.7608,886.5704,815.4851,6775.6,150,decode
308,1262.8435,846.5735,812.2479,5837.6,150,decode
309,1263.1919,852.6785,815.2718,6028.2,150,decode
310,1274.4722,893.163,786.1782,6850.2,150,decode
311,1275.3689,866.1182,796.3564,6179.4,150,decode
312,1274.9727,863.5958,815.9008,6072.4,150,decode
313,1264.2328,876.2025,811.8291,6712.2,150,decode
314,1268.4125,867.6501,802.0891,5938.2,150,decode
315,1266.86,847.6236,788.1683,6078.0,150,decode
316,1274.6248,886.1475,813.35,6606.8,150,decode
317,1253.7553,832.5217,822.7,5936.4001,150,decode
318,1317.4079,1049.2703,798.0935,7952.0926,150,decode
319,1246.5031,822.6307,788.2277,5905.4,150,decode
320,1292.6185,909.3151,795.4752,6061.2,150,decode
321,1268.1601,875.4388,823.9184,6051.8,150,decode
322,1268.2803,865.8249,811.07,6070.4,150,decode
323,1257.1317,866.1505,805.2222,6710.4,150,decode
324,1261.3077,862.2262,804.4653,5965.8,150,decode
325,1256.9458,838.4271,811.028,6087.6,150,decode
326,1267.8008,880.3691,791.7407,6568.8,150,decode
327,1256.4613,850.3007,810.15,5882.2,150,decode
328,1248.4689,821.1749,803.4811,5789.8,150,decode
329,1267.1611,871.3845,806.8235,6634.2,150,decode
330,1283.2441,1042.0775,785.4808,9922.0,150,decode
331,1247.6548,828.2372,803.5,5932.6,150,decode
332,1261.6328,875.2121,780.8302,6724.6,150,decode
333,1252.3496,819.0256,809.7642,5819.8,150,decode
334,1247.1059,827.4219,797.0943,5966.4,150,decode
