position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
332,4696.1287,5978.3431,1618.0,34959.9999,90,decode
333,4801.504,6369.344,1641.0,36824.9999,90,decode
334,4686.2388,5919.2645,1624.9333,34372.0001,90,decode
335,4787.0352,6248.1471,1650.2667,38408.0,90,decode
336,4754.5957,6060.9033,1635.8333,34499.0,90,decode
337,4771.0806,6242.8891,1608.4667,38245.9998,90,decode
338,4697.5932,5958.8549,1564.9667,34139.0002,90,decode
339,4777.6571,6421.0984,1658.2667,39717.9998,90,decode
340,4706.5908,5898.1776,1620.4333,33777.0001,90,decode
341,4870.9965,6706.8032,1576.6,40136.0003,90,decode
342,4669.0387,5835.2762,1682.2667,33073.0,90,decode
343,4808.9562,6317.8316,1617.1,39606.9999,90,decode
344,4714.923,6018.4714,1614.5333,32798.0002,90,decode
345,4803.3627,6267.6346,1635.4333,38010.0001,90,decode
346,4734.4551,6111.0912,1705.0667,34994.9999,90,decode
347,4773.5853,6269.5185,1634.3448,38829.0001,90,decode
348,4703.7912,5892.4643,1709.7333,33005.0,90,decode
349,4784.7782,6146.8964,1652.7333,35633.9999,90,decode
350,4755.8627,6224.5943,1563.1667,34641.0002,90,decode
351,4809.0698,6314.8805,1648.9667,36590.9998,90,decode
352,4690.7853,5974.2373,1639.6667,35693.0001,90,decode
353,4797.7975,6252.789,1616.6333,36674.0,90,decode
354,4684.9912,5977.5379,1595.4667,34442.0,90,decode
355,4752.6901,6151.5087,1564.4333,35939.0001,90,decode
356,4727.5041,6047.2657,1640.6667,35851.9996,90,decode
357,4793.6836,6205.5843,1661.6667,34860.9998,90,decode
358,4714.7452,6152.9039,1602.4667,38372.0002,90,decode
359,4776.9705,6181.7114,1615.6333,36905.0,90,decode
360,4726.6106,6046.7521,1670.2414,34276.9998,90,decode
361,4697.3421,6011.08,1619.0333,35227.9999,90,decode
362,4768.1584,6307.8346,1643.0667,35777.0001,90,decode
363,4769.5002,6313.7974,1608.5,41515.9999,90,decode
364,4707.1446,5913.2766,1520.8,33087.0001,90,decode
365,4858.9208,6517.1894,1661.5667,39100.9998,90,decode
366,4631.1958,5746.1667,1657.9,32908.9999,90,decode
367,4815.8249,6514.5543,1664.2667,40143.0002,90,decode
368,4724.667,5987.9055,1630.3,33306.0,90,decode
369,4776.5887,6263.89,1637.4,38819.9998,90,decode
370,4814.7456,6373.8109,1688.3793,34618.0,90,decode
371,4691.5343,6000.8317,1595.3,37362.0,90,decode
372,4767.8269,6283.6967,1499.1667,36754.0002,90,decode
373,4758.8273,6113.4159,1657.4667,34399.9996,90,decode
374,4707.9999,6068.5399,1546.2333,36754.0002,90,decode
375,4758.9378,6218.3621,1624.7333,35947.0001,90,decode
376,4713.7713,6097.3926,1610.7333,35212.9999,90,decode
377,4774.8473,6161.8727,1644.5,35864.0,90,decode
378,4701.3067,5997.1556,1692.8,34624.0,90,decode
379,4751.7519,6246.9184,1631.2759,38588.9997,90,decode
380,4745.1802,6168.488,1648.9667,35331.0002,90,decode
381,4750.3546,6058.6783,1684.3793,35913.9998,90,decode
382,4736.4105,6209.1241,1650.7667,34730.0001,90,decode
383,4750.5291,6156.4219,1615.6,36982.9999,90,decode
384,4749.5126,6014.7514,1580.4,35634.0002,90,decode
385,4829.0467,6487.6485,1578.1333,37100.9997,90,decode
386,4682.9513,5874.5452,1653.3,35018.0001,90,decode
387,4746.9314,6217.3663,1579.0333,37614.9998,90,decode
388,4808.6339,6317.1548,1637.2,35413.0,90,decode
389,4693.0431,5943.5415,1660.4483,36455.9999,90,decode
390,4773.6539,6139.1239,1683.5517,34715.0003,90,decode
391,4771.3936,6357.8319,1606.3104,37933.0,90,decode
392,4718.861,5962.9076,1621.9667,33841.9998,90,decode
393,4774.0932,6158.0211,1607.8333,36544.0001,90,decode
394,4752.294,6163.8312,1620.8333,35407.9998,90,decode
395,4739.9473,6077.7015,1604.5667,35190.0001,90,decode
396,4750.7262,6086.8546,1701.4667,35022.0001,90,decode
397,4767.8703,6145.6853,1647.3,34870.9999,90,decode
398,4736.805,6094.4034,1651.4333,35755.9999,90,decode
399,4938.215,6175.9243,1644.5,34561.0,90,decode
400,4808.6883,6388.5163,1628.4667,36712.0,90,decode
401,4747.3053,6075.4832,1590.0333,35813.9999,90,decode
402,4702.341,6041.6608,1667.9667,36850.0,90,decode
403,4789.9517,6314.4061,1651.8667,34321.0001,90,decode
404,4706.2801,5986.4128,1671.1,35862.9999,90,decode
405,4720.4302,6099.6309,1676.9655,36989.0,90,decode
406,4796.0916,6333.567,1534.9667,34700.0002,90,decode
407,4682.8731,5885.4053,1705.7667,35116.9997,90,decode
408,4802.4695,6142.8353,1690.0667,34346.0,90,decode
409,4763.5349,6296.5258,1637.2759,36488.0002,90,decode
410,4670.1999,5898.7098,1670.7586,34191.9999,90,decode
411,4743.4123,6082.8623,1603.8667,35390.0,90,decode
412,4738.5484,6156.0613,1676.3,34830.0002,90,decode
413,4711.7173,6031.4654,1651.7333,36054.9998,90,decode
414,4724.0254,6002.8575,1682.7,34725.9998,90,decode
415,4788.3114,6300.3119,1634.3667,36419.0001,90,decode
416,4739.0599,5929.6838,1704.4333,33794.0001,90,decode
417,4781.2462,6137.6334,1699.2414,36503.9997,90,decode
418,4752.8145,6157.6814,1654.7333,35081.0,90,decode
419,4756.0744,6142.7145,1665.6,35026.0,90,decode
420,4803.1369,6322.9956,1693.2667,36748.0001,90,decode
421,4726.6312,6064.5093,1632.8,36286.9999,90,decode
422,4705.1638,6071.9257,1585.1333,35967.0,90,decode
423,4791.7045,6217.3646,1655.2333,35793.9999,90,decode
424,4716.6147,5996.5045,1600.8333,35530.0001,90,decode
425,4837.6501,6294.3303,1640.2,37557.0,90,decode
426,4713.9295,5950.2329,1588.8,33454.0001,90,decode
427,4754.7766,6107.8905,1660.6333,36034.9997,90,decode
428,4726.5092,6093.4063,1687.7586,34646.9998,90,decode
429,4828.0472,6410.3956,1529.1,37680.0003,90,decode
430,4738.4304,6116.1983,1613.0,35562.9998,90,decode
431,4754.4564,6168.7336,1589.0667,37018.0,90,decode
432,4754.5215,6063.962,1596.6,35301.0,90,decode
433,4782.7667,6288.8685,1563.1667,35600.0001,90,decode
434,4847.1856,6390.0351,1666.0,37234.9999,90,decode
435,4723.3475,5984.331,1599.5333,33867.0,90,decode
436,4985.936,7648.8402,1565.6,55856.0001,90,decode
