position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
452,1034.1246,425.5284,801.9322,5755.7629,278,decode
453,1008.2934,301.2685,798.2044,2239.3529,277,decode
454,1021.0838,331.2064,803.6337,2321.8125,277,decode
455,1009.5568,297.8995,798.4646,2124.25,277,decode
456,1011.9297,301.9677,801.1391,2242.9375,277,decode
457,1023.3235,362.0653,798.6633,4524.8779,277,decode
458,1010.0926,302.2325,797.0097,2169.375,277,decode
459,1006.0527,287.5537,797.5739,2124.125,277,decode
460,1013.6369,318.1948,813.0246,2227.125,277,decode
461,1014.1553,320.6384,805.5913,2284.1875,277,decode
462,1010.455,298.0749,804.9741,2161.0,277,decode
463,1024.4866,366.024,815.9316,4351.0728,276,decode
464,1017.5125,362.5865,793.2149,4364.7722,276,decode
465,1030.5097,397.586,804.9837,5127.4559,276,decode
466,1020.7114,359.8998,786.5785,4301.832,274,decode
467,1014.4086,317.2114,802.9106,2383.0,273,decode
468,1005.6871,284.5798,794.1959,2026.9412,273,decode
469,1013.8421,321.9959,803.85,2271.9375,273,decode
470,1000.8416,284.7118,794.0202,2034.75,273,decode
471,1016.349,329.9469,804.5983,2334.6875,273,decode
472,1007.6645,300.285,799.6373,2154.353,273,decode
473,1004.2577,295.3389,786.4949,2100.3125,273,decode
474,1008.3717,305.9887,796.779,2179.625,273,decode
475,1006.196,290.3333,806.7826,2079.875,273,decode
476,1014.4152,316.0456,798.2044,2242.875,273,decode
477,1007.7808,288.2193,804.9337,2030.75,273,decode
478,1026.171,369.7298,808.2564,4301.832,273,decode
479,1007.2775,291.7007,802.2056,2074.4375,272,decode
480,1013.6233,314.487,800.2556,2212.25,272,decode
481,1004.821,283.6015,793.0431,2194.3529,272,decode
482,1041.9767,436.7492,808.2034,4524.8779,272,decode
483,1019.0193,351.0196,786.5785,4351.0728,272,decode
484,1013.9073,321.3381,796.3939,2278.8125,272,decode
485,1004.6602,284.4887,776.949,2048.6667,272,decode
