round,step,time_s,step_energy_mj,num_active,num_prefill
0,425,23.6023,40214.9999,32,0
0,426,23.6605,43143.9999,32,0
0,427,23.7176,41714.0,32,0
0,428,23.7728,37720.0001,32,0
0,429,23.8257,39594.0,32,0
0,430,23.878,38958.0001,32,0
0,431,23.9294,39696.0,32,0
0,432,23.9805,40916.9999,32,0
0,433,24.0367,55761.0002,0,1
0,434,24.0984,44540.9999,33,0
0,435,24.1507,43498.0001,33,0
0,436,24.2019,42101.9999,33,0
0,437,24.2526,40957.9999,33,0
0,438,24.3066,44648.0,33,0
0,439,24.3619,43262.0001,33,0
0,440,24.4139,42087.9999,33,0
0,441,24.4729,44705.9999,33,0
0,442,24.5308,44188.0002,33,0
0,443,24.5829,42264.9999,33,0
0,444,24.6344,43149.0002,33,0
0,445,24.6881,42846.9999,33,0
0,446,24.741,41989.0002,33,0
0,447,24.7936,45866.0001,33,0
0,448,24.8523,43688.9999,33,0
0,449,24.9028,42121.0001,33,0
0,450,24.9544,43099.0001,33,0
0,451,25.0081,41603.9999,33,0
0,452,25.0629,42133.9998,33,0
0,453,25.115,43169.9997,33,0
0,454,25.1684,40605.0,33,0
0,455,25.2206,43730.0001,33,0
0,456,25.2744,45985.0001,33,0
0,457,25.3327,44152.0,33,0
0,458,25.389,42282.0001,33,0
0,459,25.4425,45110.9999,33,0
0,460,25.4954,44377.9999,33,0
0,461,25.5531,44555.9999,33,0
0,462,25.6105,40569.0,33,0
0,463,25.6626,44678.0,33,0
0,464,25.717,46135.9999,33,0
0,465,25.7738,43204.9999,33,0
0,466,25.8264,42009.0001,33,0
0,467,25.8777,45895.0001,33,0
0,468,25.9344,41817.9997,33,0
0,469,25.9844,45442.0002,33,0
0,470,26.0391,40479.0001,0,1
0,471,26.0982,45753.9999,34,0
0,472,26.1562,41557.0002,34,0
0,473,26.2064,42623.9997,34,0
0,474,26.2588,46316.0001,34,0
0,475,26.317,42323.0,34,0
0,476,26.3674,45979.0002,34,0
0,477,26.4235,45485.9999,34,0
0,478,26.478,45831.9999,34,0
0,479,26.537,42104.0001,34,0
0,480,26.5885,44089.9999,34,0
0,481,26.6443,45078.9999,34,0
0,482,26.6981,42806.0,34,0
0,483,26.748,44134.0001,34,0
0,484,26.8003,46490.0001,34,0
0,485,26.8576,40386.9998,34,0
0,486,26.9089,43738.0,34,0
0,487,26.9609,42027.0,34,0
0,488,27.0147,40765.0001,34,0
0,489,27.0697,44890.0,34,0
0,490,27.1259,45076.0,34,0
0,491,27.1792,42559.0,34,0
0,492,27.2334,42420.0001,34,0
0,493,27.2872,43711.9999,34,0
0,494,27.341,41617.9998,34,0
0,495,27.3955,43480.0001,34,0
0,496,27.4483,43082.0001,34,0
0,497,27.5013,41497.9999,34,0
0,498,27.5558,42770.9999,34,0
0,499,27.6085,43926.9999,34,0
0,500,27.661,44216.9999,34,0
0,501,27.7182,44223.0003,34,0
0,502,27.7715,43737.9998,34,0
0,503,27.8276,45983.0,34,0
0,504,27.8811,47213.0003,34,0
0,505,27.9411,40968.9999,34,0
0,506,27.9924,42352.0002,34,0
0,507,28.0487,45327.9998,0,1
0,508,28.1057,45828.9999,35,0
0,509,28.1619,41895.0001,35,0
0,510,28.2164,41768.9999,35,0
0,511,28.2694,44796.9998,35,0
0,512,28.3234,43095.0003,35,0
0,513,28.3797,42699.9997,35,0
0,514,28.4319,40418.0,35,0
0,515,28.4902,45814.9999,35,0
0,516,28.5437,39434.9999,35,0
0,517,28.5943,44038.9999,35,0
0,518,28.6505,46553.0,35,0
0,519,28.7052,41564.0,35,0
0,520,28.7605,41299.0,35,0
0,521,28.8131,44114.0001,35,0
0,522,28.8681,43405.9999,35,0
0,523,28.9214,41164.0002,35,0
0,524,28.974,46089.0,35,0
0,525,29.0313,44031.9999,35,0
0,526,29.0845,41264.9999,35,0
0,527,29.136,43708.9999,35,0
0,528,29.1916,41924.0001,35,0
0,529,29.2445,43599.9998,35,0
0,530,29.3018,43389.0001,35,0
0,531,29.3565,39862.0003,35,0
0,532,29.4119,43465.9998,35,0
0,533,29.4659,45568.9999,35,0
0,534,29.5223,42104.0001,35,0
0,535,29.5749,46259.9999,35,0
0,536,29.6324,45587.0004,35,0
0,537,29.6858,44344.9999,35,0
0,538,29.7433,42619.0,35,0
0,539,29.7961,43851.0,35,0
0,540,29.8501,45473.0,35,0
0,541,29.9065,39780.0,35,0
0,542,29.9575,42007.9999,35,0
0,543,30.0136,57549.0001,0,1
0,544,30.0739,44042.0002,36,0
0,545,30.128,41137.9999,36,0
0,546,30.1786,43199.9999,36,0
0,547,30.2342,43656.0001,36,0
0,548,30.2885,43040.0001,36,0
0,549,30.3423,43587.9999,36,0
0,550,30.3956,43122.0,36,0
0,551,30.4491,41191.0001,36,0
0,552,30.4997,42556.0,36,0
0,553,30.555,44642.9999,36,0
0,554,30.6102,43267.0001,36,0
0,555,30.6654,41760.0001,36,0
0,556,30.7182,43573.0,36,0
0,557,30.7755,44646.0,36,0
0,558,30.8311,44385.0001,36,0
0,559,30.8858,41837.0001,36,0
0,560,30.9388,43998.9998,36,0
0,561,30.996,44571.0,36,0
0,562,31.0499,39475.0001,36,0
0,563,31.1005,44599.0,36,0
0,564,31.1563,44498.0001,36,0
0,565,31.2099,40540.0,36,0
0,566,31.2616,42385.0,36,0
0,567,31.3167,44620.9999,36,0
0,568,31.3705,41379.9999,36,0
0,569,31.4213,46368.9998,36,0
0,570,31.4795,43607.0001,36,0
0,571,31.5318,44893.0,36,0
0,572,31.588,42196.0002,36,0
0,573,31.6406,44332.9997,36,0
0,574,31.6975,44561.0001,36,0
0,575,31.7508,41121.9999,36,0
0,576,31.8022,44533.0,36,0
0,577,31.8577,43934.0003,36,0
0,578,31.9115,39524.0,36,0
0,579,31.9631,45819.9999,36,0
0,580,32.0202,42489.9999,0,1
0,581,32.0787,45436.0001,37,0
0,582,32.1383,43930.9999,37,0
0,583,32.1919,42868.0,37,0
0,584,32.2492,44914.0003,37,0
0,585,32.3021,45046.9999,37,0
0,586,32.3591,43533.9999,37,0
0,587,32.4126,44951.0,37,0
0,588,32.4725,41928.0001,37,0
0,589,32.5242,43005.9999,37,0
0,590,32.5798,46880.0,37,0
0,591,32.6397,44954.0,37,0
0,592,32.6932,53913.0,37,0
0,593,32.7613,42336.9998,37,0
0,594,32.8136,45193.0,37,0
0,595,32.8717,43891.0002,37,0
